item_id,title,category_id,brand,price,item_code,image_url,description
p1405,Apple Pad 2021 (56),tablets,Apple,86600,101405,https://via.placeholder.com/300x200.png?text=Apple+tablets,"2021 Apple tablets - Apple Pad 2021 (56). Approx. price ₹86600. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p1406,Microsoft Gaming Edition 2025,console,Microsoft,44790,101406,https://via.placeholder.com/300x200.png?text=Microsoft+console,"2025 Microsoft console - Microsoft Gaming Edition 2025. Approx. price ₹44790. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1407,Oppo Ultra 2023 (48),phones,Oppo,94040,101407,https://via.placeholder.com/300x200.png?text=Oppo+phones,"2023 Oppo phones - Oppo Ultra 2023 (48). Approx. price ₹94040. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1408,OnePlus Smart TV 2023 (57),tv,OnePlus,233780,101408,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2023 OnePlus tv - OnePlus Smart TV 2023 (57). Approx. price ₹233780. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1409,Xiaomi Plus 2020 (23),tablets,Xiaomi,58160,101409,https://via.placeholder.com/300x200.png?text=Xiaomi+tablets,"2020 Xiaomi tablets - Xiaomi Plus 2020 (23). Approx. price ₹58160. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p1410,Sony Mirrorless 2023 45,camera,Sony,304020,101410,https://via.placeholder.com/300x200.png?text=Sony+camera,"2023 Sony camera - Sony Mirrorless 2023 45. Approx. price ₹304020. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1411,Nintendo Gaming Slim 2021,console,Nintendo,63010,101411,https://via.placeholder.com/300x200.png?text=Nintendo+console,"2021 Nintendo console - Nintendo Gaming Slim 2021. Approx. price ₹63010. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1412,Dell Air 2023 (13),laptops,Dell,82460,101412,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2023 Dell laptops - Dell Air 2023 (13). Approx. price ₹82460. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1413,Xiaomi 5G 2021 (16),phones,Xiaomi,69170,101413,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2021 Xiaomi phones - Xiaomi 5G 2021 (16). Approx. price ₹69170. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1414,Sony Gaming Slim 2024,console,Sony,70370,101414,https://via.placeholder.com/300x200.png?text=Sony+console,"2024 Sony console - Sony Gaming Slim 2024. Approx. price ₹70370. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1415,TCL QLED 2023 (56),tv,TCL,85410,101415,https://via.placeholder.com/300x200.png?text=TCL+tv,"2023 TCL tv - TCL QLED 2023 (56). Approx. price ₹85410. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1416,Sony Sound Speaker 13,speaker,Sony,20770,101416,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2022 Sony speaker - Sony Sound Speaker 13. Approx. price ₹20770. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1417,Asus Slim 2023 (54),laptops,Asus,66970,101417,https://via.placeholder.com/300x200.png?text=Asus+laptops,"2023 Asus laptops - Asus Slim 2023 (54). Approx. price ₹66970. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1418,Realme Pro 2020 (30),phones,Realme,29460,101418,https://via.placeholder.com/300x200.png?text=Realme+phones,"2020 Realme phones - Realme Pro 2020 (30). Approx. price ₹29460. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1419,Dell Gaming 2023 (40),laptops,Dell,132220,101419,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2023 Dell laptops - Dell Gaming 2023 (40). Approx. price ₹132220. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1420,Dell Slim 2022 (11),laptops,Dell,46640,101420,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2022 Dell laptops - Dell Slim 2022 (11). Approx. price ₹46640. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1421,Fujifilm Mark II 2023 53,camera,Fujifilm,66200,101421,https://via.placeholder.com/300x200.png?text=Fujifilm+camera,"2023 Fujifilm camera - Fujifilm Mark II 2023 53. Approx. price ₹66200. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1422,HP Gaming 2022 (19),laptops,HP,90950,101422,https://via.placeholder.com/300x200.png?text=HP+laptops,"2022 HP laptops - HP Gaming 2022 (19). Approx. price ₹90950. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1423,JBL ANC Headphones 14,headphones,JBL,21320,101423,https://via.placeholder.com/300x200.png?text=JBL+headphones,"2024 JBL headphones - JBL ANC Headphones 14. Approx. price ₹21320. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1424,Asus Pro 2021 (27),laptops,Asus,30630,101424,https://via.placeholder.com/300x200.png?text=Asus+laptops,"2021 Asus laptops - Asus Pro 2021 (27). Approx. price ₹30630. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1425,Lenovo Pad 2024 (29),tablets,Lenovo,45900,101425,https://via.placeholder.com/300x200.png?text=Lenovo+tablets,"2024 Lenovo tablets - Lenovo Pad 2024 (29). Approx. price ₹45900. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p1426,Microsoft Gaming Slim 2020,console,Microsoft,30990,101426,https://via.placeholder.com/300x200.png?text=Microsoft+console,"2020 Microsoft console - Microsoft Gaming Slim 2020. Approx. price ₹30990. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1427,OnePlus QLED 2023 (44),tv,OnePlus,204550,101427,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2023 OnePlus tv - OnePlus QLED 2023 (44). Approx. price ₹204550. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1428,OnePlus Bass Headphones 17,headphones,OnePlus,3600,101428,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2024 OnePlus headphones - OnePlus Bass Headphones 17. Approx. price ₹3600. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1429,Redmi Pro 2022 (60),phones,Redmi,50340,101429,https://via.placeholder.com/300x200.png?text=Redmi+phones,"2022 Redmi phones - Redmi Pro 2022 (60). Approx. price ₹50340. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1430,Realme Bass Headphones 52,headphones,Realme,1110,101430,https://via.placeholder.com/300x200.png?text=Realme+headphones,"2025 Realme headphones - Realme Bass Headphones 52. Approx. price ₹1110. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1431,Panasonic Mark II 2023 20,camera,Panasonic,270490,101431,https://via.placeholder.com/300x200.png?text=Panasonic+camera,"2023 Panasonic camera - Panasonic Mark II 2023 20. Approx. price ₹270490. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1432,Acer Pro 2020 (38),laptops,Acer,65340,101432,https://via.placeholder.com/300x200.png?text=Acer+laptops,"2020 Acer laptops - Acer Pro 2020 (38). Approx. price ₹65340. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1433,Fujifilm Mark II 2022 57,camera,Fujifilm,68610,101433,https://via.placeholder.com/300x200.png?text=Fujifilm+camera,"2022 Fujifilm camera - Fujifilm Mark II 2022 57. Approx. price ₹68610. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1434,OnePlus QLED 2024 (28),tv,OnePlus,88380,101434,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2024 OnePlus tv - OnePlus QLED 2024 (28). Approx. price ₹88380. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1435,Samsung LED TV 2021 (32),tv,Samsung,198360,101435,https://via.placeholder.com/300x200.png?text=Samsung+tv,"2021 Samsung tv - Samsung LED TV 2021 (32). Approx. price ₹198360. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1436,Sony ANC Headphones 40,headphones,Sony,14370,101436,https://via.placeholder.com/300x200.png?text=Sony+headphones,"2022 Sony headphones - Sony ANC Headphones 40. Approx. price ₹14370. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1437,JBL Pro Headphones 48,headphones,JBL,20820,101437,https://via.placeholder.com/300x200.png?text=JBL+headphones,"2022 JBL headphones - JBL Pro Headphones 48. Approx. price ₹20820. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1438,Acer Gaming 2025 (41),laptops,Acer,39890,101438,https://via.placeholder.com/300x200.png?text=Acer+laptops,"2025 Acer laptops - Acer Gaming 2025 (41). Approx. price ₹39890. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1439,Dell Book 2021 (12),laptops,Dell,101800,101439,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2021 Dell laptops - Dell Book 2021 (12). Approx. price ₹101800. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1440,Apple Book 2023 (28),laptops,Apple,200760,101440,https://via.placeholder.com/300x200.png?text=Apple+laptops,"2023 Apple laptops - Apple Book 2023 (28). Approx. price ₹200760. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1441,Noise Active 2023 (23),smartwatch,Noise,39360,101441,https://via.placeholder.com/300x200.png?text=Noise+smartwatch,"2023 Noise smartwatch - Noise Active 2023 (23). Approx. price ₹39360. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1442,Samsung Note 2020 (23),phones,Samsung,24700,101442,https://via.placeholder.com/300x200.png?text=Samsung+phones,"2020 Samsung phones - Samsung Note 2020 (23). Approx. price ₹24700. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1443,LG LED TV 2021 (48),tv,LG,153250,101443,https://via.placeholder.com/300x200.png?text=LG+tv,"2021 LG tv - LG LED TV 2021 (48). Approx. price ₹153250. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1444,boAt Boom Speaker 1,speaker,boAt,22410,101444,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2024 boAt speaker - boAt Boom Speaker 1. Approx. price ₹22410. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1445,Realme Note 2023 (44),phones,Realme,90450,101445,https://via.placeholder.com/300x200.png?text=Realme+phones,"2023 Realme phones - Realme Note 2023 (44). Approx. price ₹90450. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1446,Apple Note 2025 (44),phones,Apple,48380,101446,https://via.placeholder.com/300x200.png?text=Apple+phones,"2025 Apple phones - Apple Note 2025 (44). Approx. price ₹48380. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1447,JBL Sound Speaker 10,speaker,JBL,4930,101447,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2022 JBL speaker - JBL Sound Speaker 10. Approx. price ₹4930. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1448,Samsung Fit 2025 (18),smartwatch,Samsung,30850,101448,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2025 Samsung smartwatch - Samsung Fit 2025 (18). Approx. price ₹30850. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1449,Oppo Plus 2022 (47),phones,Oppo,88950,101449,https://via.placeholder.com/300x200.png?text=Oppo+phones,"2022 Oppo phones - Oppo Plus 2022 (47). Approx. price ₹88950. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1450,boAt Sound Speaker 56,speaker,boAt,37710,101450,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2021 boAt speaker - boAt Sound Speaker 56. Approx. price ₹37710. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1451,Sony Smart TV 2020 (48),tv,Sony,143580,101451,https://via.placeholder.com/300x200.png?text=Sony+tv,"2020 Sony tv - Sony Smart TV 2020 (48). Approx. price ₹143580. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1452,Marshall Mini Speaker 26,speaker,Marshall,8830,101452,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2020 Marshall speaker - Marshall Mini Speaker 26. Approx. price ₹8830. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1453,boAt Wireless Headphones 55,headphones,boAt,4740,101453,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2020 boAt headphones - boAt Wireless Headphones 55. Approx. price ₹4740. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1454,Sony Wireless Headphones 49,headphones,Sony,4460,101454,https://via.placeholder.com/300x200.png?text=Sony+headphones,"2025 Sony headphones - Sony Wireless Headphones 49. Approx. price ₹4460. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1455,Samsung Sense 2025 (52),smartwatch,Samsung,81500,101455,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2025 Samsung smartwatch - Samsung Sense 2025 (52). Approx. price ₹81500. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1456,boAt Sound Speaker 43,speaker,boAt,40610,101456,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2022 boAt speaker - boAt Sound Speaker 43. Approx. price ₹40610. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1457,Nikon Mark II 2023 29,camera,Nikon,198490,101457,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2023 Nikon camera - Nikon Mark II 2023 29. Approx. price ₹198490. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1458,Zebronics Bar Speaker 6,speaker,Zebronics,41080,101458,https://via.placeholder.com/300x200.png?text=Zebronics+speaker,"2023 Zebronics speaker - Zebronics Bar Speaker 6. Approx. price ₹41080. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1459,boAt Bar Speaker 41,speaker,boAt,5700,101459,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2023 boAt speaker - boAt Bar Speaker 41. Approx. price ₹5700. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1460,Sony DSLR 2023 44,camera,Sony,261750,101460,https://via.placeholder.com/300x200.png?text=Sony+camera,"2023 Sony camera - Sony DSLR 2023 44. Approx. price ₹261750. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1461,Asus Slim 2024 (41),laptops,Asus,44090,101461,https://via.placeholder.com/300x200.png?text=Asus+laptops,"2024 Asus laptops - Asus Slim 2024 (41). Approx. price ₹44090. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1462,Samsung Active 2020 (59),smartwatch,Samsung,23570,101462,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2020 Samsung smartwatch - Samsung Active 2020 (59). Approx. price ₹23570. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1463,Apple Pro 2022 (54),laptops,Apple,114560,101463,https://via.placeholder.com/300x200.png?text=Apple+laptops,"2022 Apple laptops - Apple Pro 2022 (54). Approx. price ₹114560. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1464,Mi Smart TV 2020 (36),tv,Mi,230560,101464,https://via.placeholder.com/300x200.png?text=Mi+tv,"2020 Mi tv - Mi Smart TV 2020 (36). Approx. price ₹230560. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1465,Canon Mark II 2024 28,camera,Canon,59360,101465,https://via.placeholder.com/300x200.png?text=Canon+camera,"2024 Canon camera - Canon Mark II 2024 28. Approx. price ₹59360. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1466,Sony Sound Speaker 17,speaker,Sony,37600,101466,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2022 Sony speaker - Sony Sound Speaker 17. Approx. price ₹37600. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1467,Xiaomi Ultra 2025 (43),phones,Xiaomi,27260,101467,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2025 Xiaomi phones - Xiaomi Ultra 2025 (43). Approx. price ₹27260. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1468,MSI Book 2023 (3),laptops,MSI,100260,101468,https://via.placeholder.com/300x200.png?text=MSI+laptops,"2023 MSI laptops - MSI Book 2023 (3). Approx. price ₹100260. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1469,Sony 4K UHD 2024 (47),tv,Sony,223850,101469,https://via.placeholder.com/300x200.png?text=Sony+tv,"2024 Sony tv - Sony 4K UHD 2024 (47). Approx. price ₹223850. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1470,FireBoltt Pro 2022 (22),smartwatch,FireBoltt,18370,101470,https://via.placeholder.com/300x200.png?text=FireBoltt+smartwatch,"2022 FireBoltt smartwatch - FireBoltt Pro 2022 (22). Approx. price ₹18370. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1471,Apple Ultra 2025 (7),phones,Apple,62180,101471,https://via.placeholder.com/300x200.png?text=Apple+phones,"2025 Apple phones - Apple Ultra 2025 (7). Approx. price ₹62180. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1472,Vivo Pro 2020 (1),phones,Vivo,61770,101472,https://via.placeholder.com/300x200.png?text=Vivo+phones,"2020 Vivo phones - Vivo Pro 2020 (1). Approx. price ₹61770. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1473,Fastrack Active 2023 (56),smartwatch,Fastrack,26600,101473,https://via.placeholder.com/300x200.png?text=Fastrack+smartwatch,"2023 Fastrack smartwatch - Fastrack Active 2023 (56). Approx. price ₹26600. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1474,Sony Bar Speaker 44,speaker,Sony,43680,101474,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2025 Sony speaker - Sony Bar Speaker 44. Approx. price ₹43680. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1475,Samsung Pro 2021 (1),phones,Samsung,17860,101475,https://via.placeholder.com/300x200.png?text=Samsung+phones,"2021 Samsung phones - Samsung Pro 2021 (1). Approx. price ₹17860. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1476,Realme Ultra 2020 (14),phones,Realme,61180,101476,https://via.placeholder.com/300x200.png?text=Realme+phones,"2020 Realme phones - Realme Ultra 2020 (14). Approx. price ₹61180. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1477,Sony Gaming Digital 2023,console,Sony,71250,101477,https://via.placeholder.com/300x200.png?text=Sony+console,"2023 Sony console - Sony Gaming Digital 2023. Approx. price ₹71250. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1478,Nikon Mark II 2020 20,camera,Nikon,68890,101478,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2020 Nikon camera - Nikon Mark II 2020 20. Approx. price ₹68890. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1479,boAt Wireless Headphones 11,headphones,boAt,18670,101479,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2020 boAt headphones - boAt Wireless Headphones 11. Approx. price ₹18670. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1480,Samsung Active 2023 (2),smartwatch,Samsung,49850,101480,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2023 Samsung smartwatch - Samsung Active 2023 (2). Approx. price ₹49850. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1481,Lenovo Gaming 2024 (54),laptops,Lenovo,38150,101481,https://via.placeholder.com/300x200.png?text=Lenovo+laptops,"2024 Lenovo laptops - Lenovo Gaming 2024 (54). Approx. price ₹38150. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1482,Xiaomi Plus 2025 (55),phones,Xiaomi,52080,101482,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2025 Xiaomi phones - Xiaomi Plus 2025 (55). Approx. price ₹52080. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1483,Skullcandy ANC Headphones 38,headphones,Skullcandy,2030,101483,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2025 Skullcandy headphones - Skullcandy ANC Headphones 38. Approx. price ₹2030. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1484,Skullcandy Pro Headphones 38,headphones,Skullcandy,7430,101484,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2024 Skullcandy headphones - Skullcandy Pro Headphones 38. Approx. price ₹7430. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1485,Redmi Max 2023 (37),phones,Redmi,59770,101485,https://via.placeholder.com/300x200.png?text=Redmi+phones,"2023 Redmi phones - Redmi Max 2023 (37). Approx. price ₹59770. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1486,Realme Plus 2023 (8),tablets,Realme,66990,101486,https://via.placeholder.com/300x200.png?text=Realme+tablets,"2023 Realme tablets - Realme Plus 2023 (8). Approx. price ₹66990. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p1487,Microsoft Gaming Slim 2023,console,Microsoft,29040,101487,https://via.placeholder.com/300x200.png?text=Microsoft+console,"2023 Microsoft console - Microsoft Gaming Slim 2023. Approx. price ₹29040. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1488,OnePlus LED TV 2021 (31),tv,OnePlus,122670,101488,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2021 OnePlus tv - OnePlus LED TV 2021 (31). Approx. price ₹122670. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1489,Nikon Pro 2024 59,camera,Nikon,376040,101489,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2024 Nikon camera - Nikon Pro 2024 59. Approx. price ₹376040. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1490,boAt Active 2022 (47),smartwatch,boAt,77800,101490,https://via.placeholder.com/300x200.png?text=boAt+smartwatch,"2022 boAt smartwatch - boAt Active 2022 (47). Approx. price ₹77800. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1491,Nintendo Gaming Slim 2022,console,Nintendo,65860,101491,https://via.placeholder.com/300x200.png?text=Nintendo+console,"2022 Nintendo console - Nintendo Gaming Slim 2022. Approx. price ₹65860. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1492,Acer Book 2021 (19),laptops,Acer,133520,101492,https://via.placeholder.com/300x200.png?text=Acer+laptops,"2021 Acer laptops - Acer Book 2021 (19). Approx. price ₹133520. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1493,HP Slim 2021 (11),laptops,HP,105340,101493,https://via.placeholder.com/300x200.png?text=HP+laptops,"2021 HP laptops - HP Slim 2021 (11). Approx. price ₹105340. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1494,Skullcandy Wireless Headphones 16,headphones,Skullcandy,15410,101494,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2022 Skullcandy headphones - Skullcandy Wireless Headphones 16. Approx. price ₹15410. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1495,OnePlus Plus 2022 (23),phones,OnePlus,22680,101495,https://via.placeholder.com/300x200.png?text=OnePlus+phones,"2022 OnePlus phones - OnePlus Plus 2022 (23). Approx. price ₹22680. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1496,Canon Mark II 2020 22,camera,Canon,57600,101496,https://via.placeholder.com/300x200.png?text=Canon+camera,"2020 Canon camera - Canon Mark II 2020 22. Approx. price ₹57600. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1497,Samsung Plus 2024 (15),tablets,Samsung,35520,101497,https://via.placeholder.com/300x200.png?text=Samsung+tablets,"2024 Samsung tablets - Samsung Plus 2024 (15). Approx. price ₹35520. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p1498,Sony LED TV 2020 (50),tv,Sony,225630,101498,https://via.placeholder.com/300x200.png?text=Sony+tv,"2020 Sony tv - Sony LED TV 2020 (50). Approx. price ₹225630. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1499,Panasonic Mirrorless 2025 7,camera,Panasonic,390940,101499,https://via.placeholder.com/300x200.png?text=Panasonic+camera,"2025 Panasonic camera - Panasonic Mirrorless 2025 7. Approx. price ₹390940. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1500,Samsung Fit 2020 (7),smartwatch,Samsung,62030,101500,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2020 Samsung smartwatch - Samsung Fit 2020 (7). Approx. price ₹62030. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1501,Xiaomi Note 2021 (41),phones,Xiaomi,82580,101501,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2021 Xiaomi phones - Xiaomi Note 2021 (41). Approx. price ₹82580. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1502,JBL Pro Headphones 19,headphones,JBL,23080,101502,https://via.placeholder.com/300x200.png?text=JBL+headphones,"2025 JBL headphones - JBL Pro Headphones 19. Approx. price ₹23080. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1503,Fastrack Sense 2020 (10),smartwatch,Fastrack,26090,101503,https://via.placeholder.com/300x200.png?text=Fastrack+smartwatch,"2020 Fastrack smartwatch - Fastrack Sense 2020 (10). Approx. price ₹26090. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1504,Dell Gaming 2021 (29),laptops,Dell,149990,101504,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2021 Dell laptops - Dell Gaming 2021 (29). Approx. price ₹149990. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1505,Realme Max 2023 (22),phones,Realme,55340,101505,https://via.placeholder.com/300x200.png?text=Realme+phones,"2023 Realme phones - Realme Max 2023 (22). Approx. price ₹55340. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1506,Apple Ultra 2022 (46),phones,Apple,40570,101506,https://via.placeholder.com/300x200.png?text=Apple+phones,"2022 Apple phones - Apple Ultra 2022 (46). Approx. price ₹40570. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1507,Lenovo Pad 2024 (27),tablets,Lenovo,24400,101507,https://via.placeholder.com/300x200.png?text=Lenovo+tablets,"2024 Lenovo tablets - Lenovo Pad 2024 (27). Approx. price ₹24400. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p1508,Skullcandy Pro Headphones 58,headphones,Skullcandy,26690,101508,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2023 Skullcandy headphones - Skullcandy Pro Headphones 58. Approx. price ₹26690. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1509,Sony DSLR 2020 29,camera,Sony,274150,101509,https://via.placeholder.com/300x200.png?text=Sony+camera,"2020 Sony camera - Sony DSLR 2020 29. Approx. price ₹274150. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1510,Canon Pro 2020 22,camera,Canon,152540,101510,https://via.placeholder.com/300x200.png?text=Canon+camera,"2020 Canon camera - Canon Pro 2020 22. Approx. price ₹152540. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1511,Asus Book 2020 (26),laptops,Asus,127320,101511,https://via.placeholder.com/300x200.png?text=Asus+laptops,"2020 Asus laptops - Asus Book 2020 (26). Approx. price ₹127320. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1512,Sony Gaming Digital 2024,console,Sony,80150,101512,https://via.placeholder.com/300x200.png?text=Sony+console,"2024 Sony console - Sony Gaming Digital 2024. Approx. price ₹80150. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1513,Sony Pro 2023 26,camera,Sony,289080,101513,https://via.placeholder.com/300x200.png?text=Sony+camera,"2023 Sony camera - Sony Pro 2023 26. Approx. price ₹289080. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
